indicator,release_date,target_date,published_value,revised_value,change
ICSA_weekly_level_count,2025-03-27,2025-01-25,208000.0,210000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2025-02-01,220000.0,222000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2025-02-08,214000.0,215000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2025-02-15,220000.0,224000.0,4000.0
ICSA_weekly_level_count,2025-03-27,2025-02-22,242000.0,243000.0,1000.0
ICSA_weekly_level_count,2025-03-27,2025-03-01,222000.0,224000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2025-03-08,221000.0,223000.0,2000.0
ICSA_weekly_level_count,2025-03-27,2025-03-15,223000.0,225000.0,2000.0
ICSA_weekly_level_count,2025-04-03,2025-03-22,224000.0,225000.0,1000.0
ICSA_weekly_level_count,2025-04-17,2025-04-05,223000.0,224000.0,1000.0
ICSA_weekly_level_count,2025-04-24,2025-04-12,215000.0,216000.0,1000.0
ICSA_weekly_level_count,2025-05-01,2025-04-19,222000.0,223000.0,1000.0
ICSA_weekly_level_count,2025-05-15,2025-05-03,228000.0,229000.0,1000.0
ICSA_weekly_level_count,2025-05-29,2025-05-10,229000.0,228000.0,-1000.0
ICSA_weekly_level_count,2025-05-29,2025-05-17,227000.0,226000.0,-1000.0
ICSA_weekly_level_count,2025-06-05,2025-05-24,240000.0,239000.0,-1000.0
ICSA_weekly_level_count,2025-06-12,2025-05-31,247000.0,248000.0,1000.0
ICSA_weekly_level_count,2025-06-18,2025-06-07,248000.0,250000.0,2000.0
ICSA_weekly_level_count,2025-06-26,2025-06-14,245000.0,246000.0,1000.0
ICSA_weekly_level_count,2025-07-03,2025-06-21,236000.0,237000.0,1000.0
ICSA_weekly_level_count,2025-07-10,2025-06-28,233000.0,232000.0,-1000.0
ICSA_weekly_level_count,2025-07-17,2025-07-05,227000.0,228000.0,1000.0
ICSA_weekly_level_count,2025-08-07,2025-07-26,218000.0,219000.0,1000.0
ICSA_weekly_level_count,2025-08-14,2025-08-02,226000.0,227000.0,1000.0
ICSA_weekly_level_count,2025-08-28,2025-08-16,235000.0,234000.0,-1000.0
ICSA_weekly_level_count,2025-09-11,2025-08-30,237000.0,236000.0,-1000.0
ICSA_weekly_level_count,2025-09-18,2025-09-06,263000.0,264000.0,1000.0
ICSA_weekly_level_count,2025-09-25,2025-09-13,231000.0,232000.0,1000.0
ICSA_weekly_level_count,2025-11-20,2025-09-20,218000.0,219000.0,1000.0
ICSA_weekly_level_count,2025-11-26,2025-11-15,220000.0,222000.0,2000.0
ICSA_weekly_level_count,2025-12-04,2025-11-22,216000.0,218000.0,2000.0
ICSA_weekly_level_count,2025-12-11,2025-11-22,218000.0,217000.0,-1000.0
ICSA_weekly_level_count,2025-12-11,2025-11-29,191000.0,192000.0,1000.0
ICSA_weekly_level_count,2025-12-18,2025-12-06,236000.0,237000.0,1000.0
ICSA_weekly_level_count,2025-12-31,2025-12-20,214000.0,215000.0,1000.0
ICSA_weekly_level_count,2026-01-08,2025-12-27,199000.0,200000.0,1000.0
ICSA_weekly_level_count,2026-01-15,2026-01-03,208000.0,207000.0,-1000.0
ICSA_weekly_level_count,2026-01-22,2026-01-10,198000.0,199000.0,1000.0
ICSA_weekly_level_count,2026-01-29,2026-01-17,200000.0,210000.0,10000.0
ICSA_weekly_level_count,2026-02-12,2026-01-31,231000.0,232000.0,1000.0
ICSA_weekly_level_count,2026-02-19,2026-02-07,227000.0,229000.0,2000.0
ICSA_weekly_level_count,2026-02-26,2026-02-14,206000.0,208000.0,2000.0
ICSA_weekly_level_count,2026-03-05,2025-05-31,248000.0,246000.0,-2000.0
ICSA_weekly_level_count,2026-03-05,2025-06-07,250000.0,248000.0,-2000.0
ICSA_weekly_level_count,2026-03-05,2026-02-21,212000.0,213000.0,1000.0
ICSA_weekly_level_count,2026-03-12,2026-02-28,213000.0,214000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2022-01-01,227000.0,229000.0,2000.0
ICSA_weekly_level_count,2026-03-19,2022-01-08,247000.0,250000.0,3000.0
ICSA_weekly_level_count,2026-03-19,2022-01-15,245000.0,246000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2022-01-22,238000.0,240000.0,2000.0
ICSA_weekly_level_count,2026-03-19,2022-02-19,225000.0,224000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2022-02-26,209000.0,208000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2022-04-02,215000.0,214000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2022-04-09,213000.0,214000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2022-04-16,209000.0,210000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2022-04-23,210000.0,209000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2022-04-30,219000.0,218000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2022-05-28,200000.0,199000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2022-06-04,214000.0,213000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2022-06-11,213000.0,211000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2022-06-18,215000.0,214000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2022-07-02,215000.0,214000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2022-07-23,220000.0,221000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2022-09-03,204000.0,203000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2022-09-10,197000.0,195000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2022-09-17,201000.0,202000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2022-09-24,189000.0,190000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2022-10-01,204000.0,203000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2022-10-08,206000.0,207000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2022-10-22,201000.0,202000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2022-12-10,210000.0,209000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2022-12-24,204000.0,205000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2022-12-31,204000.0,205000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2023-01-07,208000.0,210000.0,2000.0
ICSA_weekly_level_count,2026-03-19,2023-01-14,203000.0,204000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2023-01-21,203000.0,204000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2023-02-11,219000.0,220000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2023-02-25,209000.0,207000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2023-03-04,229000.0,230000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2023-04-08,219000.0,220000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2023-04-22,210000.0,209000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2023-04-29,214000.0,213000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2023-05-27,230000.0,229000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2023-06-03,253000.0,252000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2023-06-10,258000.0,256000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2023-06-17,260000.0,259000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2023-07-08,229000.0,230000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2023-07-15,228000.0,229000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2023-09-02,227000.0,225000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2023-09-09,227000.0,225000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2023-09-16,210000.0,211000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2023-09-23,215000.0,216000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2023-11-11,229000.0,230000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2023-11-25,214000.0,213000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2023-12-02,216000.0,215000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2023-12-09,204000.0,203000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2023-12-23,210000.0,212000.0,2000.0
ICSA_weekly_level_count,2026-03-19,2023-12-30,198000.0,200000.0,2000.0
ICSA_weekly_level_count,2026-03-19,2024-01-06,199000.0,201000.0,2000.0
ICSA_weekly_level_count,2026-03-19,2024-01-13,193000.0,195000.0,2000.0
ICSA_weekly_level_count,2026-03-19,2024-01-20,223000.0,224000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2024-01-27,225000.0,226000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2024-02-03,214000.0,213000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2024-02-10,212000.0,213000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2024-02-17,203000.0,202000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2024-02-24,214000.0,212000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2024-03-02,212000.0,213000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2024-04-06,212000.0,213000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2024-04-13,211000.0,212000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2024-04-27,209000.0,207000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2024-05-04,229000.0,230000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2024-05-25,221000.0,220000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2024-06-01,229000.0,227000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2024-06-08,241000.0,240000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2024-06-15,237000.0,236000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2024-07-06,222000.0,223000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2024-07-13,240000.0,241000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2024-07-20,236000.0,237000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2024-08-31,228000.0,227000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2024-09-07,230000.0,227000.0,-3000.0
ICSA_weekly_level_count,2026-03-19,2024-09-14,222000.0,223000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2024-10-05,259000.0,258000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2024-10-12,240000.0,241000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2024-10-19,228000.0,227000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2024-10-26,218000.0,219000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2024-11-09,219000.0,218000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2024-11-23,216000.0,219000.0,3000.0
ICSA_weekly_level_count,2026-03-19,2024-11-30,225000.0,222000.0,-3000.0
ICSA_weekly_level_count,2026-03-19,2024-12-07,239000.0,238000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2024-12-28,209000.0,212000.0,3000.0
ICSA_weekly_level_count,2026-03-19,2025-01-04,205000.0,206000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2025-01-11,217000.0,219000.0,2000.0
ICSA_weekly_level_count,2026-03-19,2025-01-18,222000.0,223000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2025-01-25,210000.0,212000.0,2000.0
ICSA_weekly_level_count,2026-03-19,2025-02-01,222000.0,220000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2025-02-08,215000.0,216000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2025-02-15,224000.0,223000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2025-02-22,243000.0,241000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2025-03-08,223000.0,222000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2025-03-22,225000.0,224000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2025-03-29,219000.0,220000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2025-04-05,224000.0,223000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2025-04-12,216000.0,217000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2025-04-19,223000.0,224000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2025-04-26,241000.0,239000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2025-05-03,229000.0,228000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2025-05-10,228000.0,226000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2025-05-17,226000.0,225000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2025-05-24,239000.0,236000.0,-3000.0
ICSA_weekly_level_count,2026-03-19,2025-05-31,246000.0,244000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2025-06-07,248000.0,246000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2025-06-14,246000.0,243000.0,-3000.0
ICSA_weekly_level_count,2026-03-19,2025-06-21,237000.0,236000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2025-06-28,232000.0,231000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2025-07-19,217000.0,218000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2025-08-02,227000.0,226000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2025-08-16,234000.0,233000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2025-09-06,264000.0,259000.0,-5000.0
ICSA_weekly_level_count,2026-03-19,2025-09-13,232000.0,233000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2025-09-27,224000.0,225000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2025-10-04,235000.0,233000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2025-10-11,220000.0,222000.0,2000.0
ICSA_weekly_level_count,2026-03-19,2025-10-18,232000.0,231000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2025-10-25,220000.0,221000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2025-11-01,229000.0,228000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2025-11-22,217000.0,218000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2025-11-29,192000.0,216000.0,24000.0
ICSA_weekly_level_count,2026-03-19,2025-12-06,237000.0,235000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2025-12-27,200000.0,203000.0,3000.0
ICSA_weekly_level_count,2026-03-19,2026-01-10,199000.0,201000.0,2000.0
ICSA_weekly_level_count,2026-03-19,2026-01-24,209000.0,211000.0,2000.0
ICSA_weekly_level_count,2026-03-19,2026-01-31,232000.0,230000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2026-02-07,229000.0,230000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2026-02-21,213000.0,211000.0,-2000.0
ICSA_weekly_level_count,2026-04-02,2026-03-21,210000.0,211000.0,1000.0
ICSA_weekly_level_count,2026-04-09,2026-03-28,202000.0,203000.0,1000.0
ICSA_weekly_level_count,2026-04-16,2026-04-04,219000.0,218000.0,-1000.0
ICSA_weekly_level_count,2026-04-23,2026-04-11,207000.0,208000.0,1000.0
ICSA_weekly_level_count,2026-04-30,2026-04-18,214000.0,215000.0,1000.0
ICSA_weekly_level_count,2026-05-07,2026-04-25,189000.0,190000.0,1000.0
ICSA_weekly_level_count,2026-05-14,2026-05-02,200000.0,199000.0,-1000.0
ICSA_weekly_level_count,2026-05-21,2026-05-09,211000.0,212000.0,1000.0
ICSA_weekly_level_count,2026-05-28,2026-05-16,209000.0,210000.0,1000.0
ICSA_weekly_level_count,2026-06-04,2026-05-23,215000.0,212000.0,-3000.0
ICSA_weekly_level_count,2026-06-18,2026-06-06,229000.0,230000.0,1000.0
ICSA_weekly_level_count,2026-06-25,2026-06-13,226000.0,227000.0,1000.0
ICSA_weekly_level_count,2026-07-02,2026-06-20,215000.0,216000.0,1000.0
ICSA_weekly_level_count,2026-07-09,2026-06-27,215000.0,217000.0,2000.0
ICSA_weekly_level_count,2026-07-16,2026-07-04,215000.0,216000.0,1000.0
ICSA_weekly_level_count,2026-07-23,2026-07-04,216000.0,217000.0,1000.0
ICSA_weekly_level_count,2026-07-23,2026-07-11,208000.0,209000.0,1000.0
ICSA_weekly_level_count,2026-07-30,2026-07-18,187000.0,188000.0,1000.0
PAYEMS_monthly_change_thousands,2022-03-04,2022-01-01,467.0,481.0,14.0
PAYEMS_monthly_change_thousands,2022-04-01,2022-01-01,481.0,504.0,23.0
PAYEMS_monthly_change_thousands,2022-04-01,2022-02-01,678.0,750.0,72.0
PAYEMS_monthly_change_thousands,2022-05-06,2022-02-01,750.0,714.0,-36.0
PAYEMS_monthly_change_thousands,2022-05-06,2022-03-01,431.0,428.0,-3.0
PAYEMS_monthly_change_thousands,2022-06-03,2022-03-01,428.0,398.0,-30.0
PAYEMS_monthly_change_thousands,2022-06-03,2022-04-01,428.0,436.0,8.0
PAYEMS_monthly_change_thousands,2022-07-08,2022-04-01,436.0,368.0,-68.0
PAYEMS_monthly_change_thousands,2022-07-08,2022-05-01,390.0,384.0,-6.0
PAYEMS_monthly_change_thousands,2022-08-05,2022-05-01,384.0,386.0,2.0
PAYEMS_monthly_change_thousands,2022-08-05,2022-06-01,372.0,398.0,26.0
PAYEMS_monthly_change_thousands,2022-09-02,2022-06-01,398.0,293.0,-105.0
PAYEMS_monthly_change_thousands,2022-09-02,2022-07-01,528.0,526.0,-2.0
PAYEMS_monthly_change_thousands,2022-10-07,2022-07-01,526.0,537.0,11.0
PAYEMS_monthly_change_thousands,2022-11-04,2022-08-01,315.0,292.0,-23.0
PAYEMS_monthly_change_thousands,2022-11-04,2022-09-01,263.0,315.0,52.0
PAYEMS_monthly_change_thousands,2022-12-02,2022-09-01,315.0,269.0,-46.0
PAYEMS_monthly_change_thousands,2022-12-02,2022-10-01,261.0,284.0,23.0
PAYEMS_monthly_change_thousands,2023-01-06,2022-10-01,284.0,263.0,-21.0
PAYEMS_monthly_change_thousands,2023-01-06,2022-11-01,263.0,256.0,-7.0
PAYEMS_monthly_change_thousands,2023-02-03,2022-01-01,504.0,364.0,-140.0
PAYEMS_monthly_change_thousands,2023-02-03,2022-02-01,714.0,904.0,190.0
PAYEMS_monthly_change_thousands,2023-02-03,2022-03-01,398.0,414.0,16.0
PAYEMS_monthly_change_thousands,2023-02-03,2022-04-01,368.0,254.0,-114.0
PAYEMS_monthly_change_thousands,2023-02-03,2022-05-01,386.0,364.0,-22.0
PAYEMS_monthly_change_thousands,2023-02-03,2022-06-01,293.0,370.0,77.0
PAYEMS_monthly_change_thousands,2023-02-03,2022-07-01,537.0,568.0,31.0
PAYEMS_monthly_change_thousands,2023-02-03,2022-08-01,292.0,352.0,60.0
PAYEMS_monthly_change_thousands,2023-02-03,2022-09-01,269.0,350.0,81.0
PAYEMS_monthly_change_thousands,2023-02-03,2022-10-01,263.0,324.0,61.0
PAYEMS_monthly_change_thousands,2023-02-03,2022-11-01,256.0,290.0,34.0
PAYEMS_monthly_change_thousands,2023-02-03,2022-12-01,223.0,260.0,37.0
PAYEMS_monthly_change_thousands,2023-03-10,2022-12-01,260.0,239.0,-21.0
PAYEMS_monthly_change_thousands,2023-03-10,2023-01-01,517.0,504.0,-13.0
PAYEMS_monthly_change_thousands,2023-04-07,2023-01-01,504.0,472.0,-32.0
PAYEMS_monthly_change_thousands,2023-04-07,2023-02-01,311.0,326.0,15.0
PAYEMS_monthly_change_thousands,2023-05-05,2023-02-01,326.0,248.0,-78.0
PAYEMS_monthly_change_thousands,2023-05-05,2023-03-01,236.0,165.0,-71.0
PAYEMS_monthly_change_thousands,2023-06-02,2023-03-01,165.0,217.0,52.0
PAYEMS_monthly_change_thousands,2023-06-02,2023-04-01,253.0,294.0,41.0
PAYEMS_monthly_change_thousands,2023-07-07,2023-04-01,294.0,217.0,-77.0
PAYEMS_monthly_change_thousands,2023-07-07,2023-05-01,339.0,306.0,-33.0
PAYEMS_monthly_change_thousands,2023-08-04,2023-05-01,306.0,281.0,-25.0
PAYEMS_monthly_change_thousands,2023-08-04,2023-06-01,209.0,185.0,-24.0
PAYEMS_monthly_change_thousands,2023-09-01,2023-06-01,185.0,105.0,-80.0
PAYEMS_monthly_change_thousands,2023-09-01,2023-07-01,187.0,157.0,-30.0
PAYEMS_monthly_change_thousands,2023-10-06,2023-07-01,157.0,236.0,79.0
PAYEMS_monthly_change_thousands,2023-10-06,2023-08-01,187.0,227.0,40.0
PAYEMS_monthly_change_thousands,2023-11-03,2023-08-01,227.0,165.0,-62.0
PAYEMS_monthly_change_thousands,2023-11-03,2023-09-01,336.0,297.0,-39.0
PAYEMS_monthly_change_thousands,2023-12-08,2023-09-01,297.0,262.0,-35.0
PAYEMS_monthly_change_thousands,2024-01-05,2023-10-01,150.0,105.0,-45.0
PAYEMS_monthly_change_thousands,2024-01-05,2023-11-01,199.0,173.0,-26.0
PAYEMS_monthly_change_thousands,2024-02-02,2022-01-01,364.0,251.0,-113.0
PAYEMS_monthly_change_thousands,2024-02-02,2022-02-01,904.0,862.0,-42.0
PAYEMS_monthly_change_thousands,2024-02-02,2022-03-01,414.0,494.0,80.0
PAYEMS_monthly_change_thousands,2024-02-02,2022-04-01,254.0,272.0,18.0
PAYEMS_monthly_change_thousands,2024-02-02,2022-05-01,364.0,286.0,-78.0
PAYEMS_monthly_change_thousands,2024-02-02,2022-06-01,370.0,420.0,50.0
PAYEMS_monthly_change_thousands,2024-02-02,2022-07-01,568.0,690.0,122.0
PAYEMS_monthly_change_thousands,2024-02-02,2022-08-01,352.0,243.0,-109.0
PAYEMS_monthly_change_thousands,2024-02-02,2022-09-01,350.0,255.0,-95.0
PAYEMS_monthly_change_thousands,2024-02-02,2022-10-01,324.0,361.0,37.0
PAYEMS_monthly_change_thousands,2024-02-02,2022-11-01,290.0,258.0,-32.0
PAYEMS_monthly_change_thousands,2024-02-02,2022-12-01,239.0,136.0,-103.0
PAYEMS_monthly_change_thousands,2024-02-02,2023-01-01,472.0,482.0,10.0
PAYEMS_monthly_change_thousands,2024-02-02,2023-02-01,248.0,287.0,39.0
PAYEMS_monthly_change_thousands,2024-02-02,2023-03-01,217.0,146.0,-71.0
PAYEMS_monthly_change_thousands,2024-02-02,2023-04-01,217.0,278.0,61.0
PAYEMS_monthly_change_thousands,2024-02-02,2023-05-01,281.0,303.0,22.0
PAYEMS_monthly_change_thousands,2024-02-02,2023-06-01,105.0,240.0,135.0
PAYEMS_monthly_change_thousands,2024-02-02,2023-07-01,236.0,184.0,-52.0
PAYEMS_monthly_change_thousands,2024-02-02,2023-08-01,165.0,210.0,45.0
PAYEMS_monthly_change_thousands,2024-02-02,2023-09-01,262.0,246.0,-16.0
PAYEMS_monthly_change_thousands,2024-02-02,2023-10-01,105.0,165.0,60.0
PAYEMS_monthly_change_thousands,2024-02-02,2023-11-01,173.0,182.0,9.0
PAYEMS_monthly_change_thousands,2024-02-02,2023-12-01,216.0,333.0,117.0
PAYEMS_monthly_change_thousands,2024-03-08,2023-12-01,333.0,290.0,-43.0
PAYEMS_monthly_change_thousands,2024-03-08,2024-01-01,353.0,229.0,-124.0
PAYEMS_monthly_change_thousands,2024-04-05,2024-01-01,229.0,256.0,27.0
PAYEMS_monthly_change_thousands,2024-04-05,2024-02-01,275.0,270.0,-5.0
PAYEMS_monthly_change_thousands,2024-05-03,2024-02-01,270.0,236.0,-34.0
PAYEMS_monthly_change_thousands,2024-05-03,2024-03-01,303.0,315.0,12.0
PAYEMS_monthly_change_thousands,2024-06-07,2024-03-01,315.0,310.0,-5.0
PAYEMS_monthly_change_thousands,2024-06-07,2024-04-01,175.0,165.0,-10.0
PAYEMS_monthly_change_thousands,2024-07-05,2024-04-01,165.0,108.0,-57.0
PAYEMS_monthly_change_thousands,2024-07-05,2024-05-01,272.0,218.0,-54.0
PAYEMS_monthly_change_thousands,2024-08-02,2024-05-01,218.0,216.0,-2.0
PAYEMS_monthly_change_thousands,2024-08-02,2024-06-01,206.0,179.0,-27.0
PAYEMS_monthly_change_thousands,2024-09-06,2024-06-01,179.0,118.0,-61.0
PAYEMS_monthly_change_thousands,2024-09-06,2024-07-01,114.0,89.0,-25.0
PAYEMS_monthly_change_thousands,2024-10-04,2024-07-01,89.0,144.0,55.0
PAYEMS_monthly_change_thousands,2024-10-04,2024-08-01,142.0,159.0,17.0
PAYEMS_monthly_change_thousands,2024-11-01,2024-08-01,159.0,78.0,-81.0
PAYEMS_monthly_change_thousands,2024-11-01,2024-09-01,254.0,223.0,-31.0
PAYEMS_monthly_change_thousands,2024-12-06,2024-09-01,223.0,255.0,32.0
PAYEMS_monthly_change_thousands,2024-12-06,2024-10-01,12.0,36.0,24.0
PAYEMS_monthly_change_thousands,2025-01-10,2024-10-01,36.0,43.0,7.0
PAYEMS_monthly_change_thousands,2025-01-10,2024-11-01,227.0,212.0,-15.0
PAYEMS_monthly_change_thousands,2025-02-07,2022-01-01,251.0,225.0,-26.0
PAYEMS_monthly_change_thousands,2025-02-07,2022-02-01,862.0,869.0,7.0
PAYEMS_monthly_change_thousands,2025-02-07,2022-03-01,494.0,471.0,-23.0
PAYEMS_monthly_change_thousands,2025-02-07,2022-04-01,272.0,305.0,33.0
PAYEMS_monthly_change_thousands,2025-02-07,2022-05-01,286.0,241.0,-45.0
PAYEMS_monthly_change_thousands,2025-02-07,2022-06-01,420.0,461.0,41.0
PAYEMS_monthly_change_thousands,2025-02-07,2022-07-01,690.0,696.0,6.0
PAYEMS_monthly_change_thousands,2025-02-07,2022-08-01,243.0,237.0,-6.0
PAYEMS_monthly_change_thousands,2025-02-07,2022-09-01,255.0,227.0,-28.0
PAYEMS_monthly_change_thousands,2025-02-07,2022-10-01,361.0,400.0,39.0
PAYEMS_monthly_change_thousands,2025-02-07,2022-11-01,258.0,297.0,39.0
PAYEMS_monthly_change_thousands,2025-02-07,2022-12-01,136.0,126.0,-10.0
PAYEMS_monthly_change_thousands,2025-02-07,2023-01-01,482.0,444.0,-38.0
PAYEMS_monthly_change_thousands,2025-02-07,2023-02-01,287.0,306.0,19.0
PAYEMS_monthly_change_thousands,2025-02-07,2023-03-01,146.0,85.0,-61.0
PAYEMS_monthly_change_thousands,2025-02-07,2023-04-01,278.0,216.0,-62.0
PAYEMS_monthly_change_thousands,2025-02-07,2023-05-01,303.0,227.0,-76.0
PAYEMS_monthly_change_thousands,2025-02-07,2023-06-01,240.0,257.0,17.0
PAYEMS_monthly_change_thousands,2025-02-07,2023-07-01,184.0,148.0,-36.0
PAYEMS_monthly_change_thousands,2025-02-07,2023-08-01,210.0,157.0,-53.0
PAYEMS_monthly_change_thousands,2025-02-07,2023-09-01,246.0,158.0,-88.0
PAYEMS_monthly_change_thousands,2025-02-07,2023-10-01,165.0,186.0,21.0
PAYEMS_monthly_change_thousands,2025-02-07,2023-11-01,182.0,141.0,-41.0
PAYEMS_monthly_change_thousands,2025-02-07,2023-12-01,290.0,269.0,-21.0
PAYEMS_monthly_change_thousands,2025-02-07,2024-01-01,256.0,119.0,-137.0
PAYEMS_monthly_change_thousands,2025-02-07,2024-02-01,236.0,222.0,-14.0
PAYEMS_monthly_change_thousands,2025-02-07,2024-03-01,310.0,246.0,-64.0
PAYEMS_monthly_change_thousands,2025-02-07,2024-04-01,108.0,118.0,10.0
PAYEMS_monthly_change_thousands,2025-02-07,2024-05-01,216.0,193.0,-23.0
PAYEMS_monthly_change_thousands,2025-02-07,2024-06-01,118.0,87.0,-31.0
PAYEMS_monthly_change_thousands,2025-02-07,2024-07-01,144.0,88.0,-56.0
PAYEMS_monthly_change_thousands,2025-02-07,2024-08-01,78.0,71.0,-7.0
PAYEMS_monthly_change_thousands,2025-02-07,2024-09-01,255.0,240.0,-15.0
PAYEMS_monthly_change_thousands,2025-02-07,2024-10-01,43.0,44.0,1.0
